cnpj,data_base,mes,logo
10486458000156,2019-07-01,11,1
10486458000156,2019-07-01,12,1
10486458000156,2019-07-01,13,1
10486458000156,2019-07-01,14,1
10486458000156,2019-07-01,15,1
10486458000156,2019-07-01,16,1
10486458000156,2019-07-01,17,1
10486458000156,2019-07-01,18,1
10486458000156,2019-07-01,19,1
10486458000156,2019-07-01,20,1
10486458000156,2019-07-01,21,1
10486458000156,2019-07-01,22,1
10486458000156,2019-07-01,23,1
10486458000156,2019-07-01,24,1
10486458000156,2019-07-01,25,1
10486458000156,2019-07-01,26,1
10486458000156,2019-07-01,27,1
10486458000156,2019-07-01,28,1
10486458000156,2019-07-01,29,1
10486458000156,2019-07-01,30,1
10486458000156,2019-07-01,31,1
10486458000156,2019-07-01,32,1
10486458000156,2019-07-01,33,1
10486458000156,2019-07-01,34,1
10486458000156,2019-07-01,35,1
10486458000156,2019-07-01,36,1
10486458000156,2019-07-01,37,1
10486458000156,2019-07-01,38,1
10486458000156,2019-07-01,39,1
10486458000156,2019-07-01,40,1
10486458000156,2019-07-01,41,1
10495553000116,2021-05-01,1,1
10495553000116,2021-05-01,2,1
10495553000116,2021-05-01,3,1
10495553000116,2021-05-01,4,1
10495553000116,2021-05-01,5,1
10495553000116,2021-05-01,6,1
10495553000116,2021-05-01,7,1
10495553000116,2021-05-01,8,1
10495553000116,2021-05-01,9,1
10495553000116,2021-05-01,10,1
10495553000116,2021-05-01,11,1
10495553000116,2021-05-01,12,1
10495553000116,2021-05-01,13,1
10495553000116,2021-05-01,14,1
10495553000116,2021-05-01,15,1
10495553000116,2021-05-01,16,1
10495553000116,2021-05-01,17,1
10495553000116,2021-05-01,18,1
10496642000187,2022-02-01,1,1
10496642000187,2022-02-01,2,1
10496642000187,2022-02-01,3,1
10496642000187,2022-02-01,4,1
10496642000187,2022-02-01,5,1
10508843000238,2022-06-01,1,1
10508843000238,2022-06-01,2,1
10508843000238,2022-06-01,3,1
10508843000238,2022-06-01,4,1
10508843000238,2022-06-01,5,1
10517722000171,2021-10-01,1,1
10517722000171,2021-10-01,2,1
10517722000171,2021-10-01,3,1
10517722000171,2021-10-01,4,1
10517722000171,2021-10-01,5,1
10517722000171,2021-10-01,6,1
10517722000171,2021-10-01,7,1
10517722000171,2021-10-01,8,1
10517722000171,2021-10-01,9,1
10517722000171,2021-10-01,10,1
10517722000171,2021-10-01,11,1
10517722000171,2021-10-01,12,1
10517722000171,2021-10-01,13,1
10538355000192,2021-04-01,1,1
10538355000192,2021-04-01,2,1
10538355000192,2021-04-01,3,1
10538355000192,2021-04-01,4,1
10538355000192,2021-04-01,5,1
10538355000192,2021-04-01,6,1
10538355000192,2021-04-01,7,1
10538355000192,2021-04-01,8,1
10538355000192,2021-04-01,9,1
10538355000192,2021-04-01,10,1
10538355000192,2021-04-01,11,1
10538355000192,2021-04-01,12,1
10538355000192,2021-04-01,13,1
10538355000192,2021-04-01,14,1
10538355000192,2021-04-01,15,1
10538355000192,2021-04-01,16,1
10538355000192,2021-04-01,17,1
10552296000107,2020-06-01,1,1
10552296000107,2020-06-01,2,1
10552296000107,2020-06-01,3,1
10552296000107,2020-06-01,4,1
10552296000107,2020-06-01,5,1
10552296000107,2020-06-01,6,1
10564092000196,2022-04-01,1,1
10564092000196,2022-04-01,2,1
10574882000152,2017-04-01,1,1
10574882000152,2017-04-01,2,1
10574882000152,2017-04-01,3,1
10574882000152,2017-04-01,4,1
10574882000152,2017-04-01,5,1
10574882000152,2017-04-01,6,1
10574882000152,2017-04-01,7,1
10574882000152,2017-04-01,8,1
10574882000152,2017-04-01,9,1
10574882000152,2017-04-01,10,1
10574882000152,2017-04-01,11,1
10574882000152,2017-04-01,12,1
10574882000152,2017-04-01,13,1
10574882000152,2017-04-01,14,1
10574882000152,2017-04-01,15,1
10574882000152,2017-04-01,16,1
10574882000152,2017-04-01,17,1
10574882000152,2017-04-01,18,1
10574882000152,2017-04-01,19,1
10574882000152,2017-04-01,20,1
10574882000152,2017-04-01,21,1
10574882000152,2017-04-01,22,1
10574882000152,2017-04-01,23,1
10574882000152,2017-04-01,24,1
10574882000152,2017-04-01,25,1
10574882000152,2017-04-01,26,1
10574882000152,2017-04-01,27,1
10574882000152,2017-04-01,28,1
10574882000152,2017-04-01,29,1
10574882000152,2017-04-01,30,1
10574882000152,2017-04-01,31,1
10574882000152,2017-04-01,32,1
10574882000152,2017-04-01,33,1
10574882000152,2017-04-01,34,1
10574882000152,2017-04-01,35,1
10574882000152,2017-04-01,36,1
10574882000152,2017-04-01,37,1
10574882000152,2017-04-01,38,1
10574882000152,2017-04-01,39,1
10574882000152,2017-04-01,40,1
10574882000152,2017-04-01,41,1
10574882000152,2017-04-01,42,1
10574882000152,2017-04-01,43,1
10574882000152,2017-04-01,44,1
10574882000152,2017-04-01,45,1
10574882000152,2017-04-01,46,1
10574882000152,2017-04-01,47,1
10574882000152,2017-04-01,48,1
10574882000152,2017-04-01,49,1
10574882000152,2017-04-01,50,1
10574882000152,2017-04-01,51,1
10574882000152,2017-04-01,52,1
10574882000152,2017-04-01,53,1
10574882000152,2017-04-01,54,1
10574882000152,2017-04-01,55,1
10574882000152,2017-04-01,56,1
10574882000152,2017-04-01,57,1
10574882000152,2017-04-01,58,1
10574882000152,2017-04-01,59,1
10574882000152,2017-04-01,60,1
10574882000152,2017-04-01,61,1
10574882000152,2017-04-01,62,1
10574882000152,2017-04-01,63,1
10599666000161,2022-06-01,1,1
10599666000161,2022-06-01,2,1
10599666000161,2022-06-01,3,1
10599666000161,2022-06-01,4,1
10599666000161,2022-06-01,5,1
10615831000121,2021-08-01,1,1
10615831000121,2021-08-01,2,1
10615831000121,2021-08-01,3,1
10615831000121,2021-08-01,4,1
10615831000121,2021-08-01,5,1
10615831000121,2021-08-01,6,1
10615831000121,2021-08-01,7,1
10615831000121,2021-08-01,8,1
10615831000121,2021-08-01,9,1
10615831000121,2021-08-01,10,1
10615831000121,2021-08-01,11,1
10615831000121,2021-08-01,12,1
10615831000121,2021-08-01,13,1
10615831000121,2021-08-01,14,1
10615831000121,2021-08-01,15,1
10624695000136,2021-04-01,1,1
10624695000136,2021-04-01,2,1
10624695000136,2021-04-01,3,1
10624695000136,2021-04-01,4,1
10624695000136,2021-04-01,5,1
10624695000136,2021-04-01,6,1
10624695000136,2021-04-01,7,1
10624695000136,2021-04-01,8,1
10639321000194,2022-07-01,1,1
10639321000194,2022-07-01,2,1
10656487000119,2021-09-01,1,1
10656487000119,2021-09-01,2,1
10656487000119,2021-09-01,3,1
10656487000119,2021-09-01,4,1
10656487000119,2021-09-01,5,1
10656487000119,2021-09-01,6,1
10656487000119,2021-09-01,7,1
10656487000119,2021-09-01,8,1
10656487000119,2021-09-01,9,1
10656487000119,2021-09-01,10,1
10656487000119,2021-09-01,11,1
10656487000119,2021-09-01,12,1
10656487000119,2021-09-01,13,1
10656487000119,2021-09-01,14,1
10665426000118,2021-02-01,1,1
10665426000118,2021-02-01,2,1
10665426000118,2021-02-01,3,1
10665426000118,2021-02-01,4,1
10665426000118,2021-02-01,5,1
10665426000118,2021-02-01,6,1
10665426000118,2021-02-01,7,1
10665426000118,2021-02-01,8,1
10665426000118,2021-02-01,9,1
10665426000118,2021-02-01,10,1
10665426000118,2021-02-01,11,1
10665585000112,2018-11-01,1,1
10665585000112,2018-11-01,2,1
10665585000112,2018-11-01,3,1
10665585000112,2018-11-01,4,1
10665585000112,2018-11-01,5,1
10665585000112,2018-11-01,6,1
10665585000112,2018-11-01,7,1
10665585000112,2018-11-01,8,1
10665585000112,2018-11-01,9,1
10670426000106,2020-05-01,1,1
10670426000106,2020-05-01,2,1
10670854000139,2021-09-01,1,1
10670854000139,2021-09-01,2,1
10670854000139,2021-09-01,3,1
10670854000139,2021-09-01,4,1
10670854000139,2021-09-01,5,1
10670854000139,2021-09-01,6,1
10670854000139,2021-09-01,7,1
10670854000139,2021-09-01,8,1
10670854000139,2021-09-01,9,1
10673280000152,2022-06-01,1,1
10673280000152,2022-06-01,2,1
10673280000152,2022-06-01,3,1
10673280000152,2022-06-01,4,1
10673280000152,2022-06-01,5,1
10676298000108,2019-06-01,1,1
10676298000108,2019-06-01,2,1
10676298000108,2019-06-01,3,1
10676298000108,2019-06-01,4,1
10676298000108,2019-06-01,5,1
10676298000108,2019-06-01,6,1
10676298000108,2019-06-01,7,1
10676298000108,2019-06-01,8,1
10676298000108,2019-06-01,9,1
10683664000156,2018-08-01,1,1
10683664000156,2018-08-01,2,1
10683664000156,2018-08-01,3,1
10683664000156,2018-08-01,4,1
10683664000156,2018-08-01,5,1
10690946000180,2018-11-01,1,1
10690946000180,2018-11-01,2,1
10690946000180,2018-11-01,3,1
10690946000180,2018-11-01,4,1
10690946000180,2018-11-01,5,1
10690946000180,2018-11-01,6,1
10690946000180,2018-11-01,7,1
10690946000180,2018-11-01,8,1
10690946000180,2018-11-01,9,1
10690946000180,2018-11-01,10,1
10690946000180,2018-11-01,11,1
10707895000152,2021-11-01,1,1
10707895000152,2021-11-01,2,1
10724275000121,2022-06-01,1,1
10724275000121,2022-06-01,2,1
10724275000121,2022-06-01,3,1
10724275000121,2022-06-01,4,1
10724275000121,2022-06-01,5,1
10729059000179,2022-02-01,1,1
10729059000179,2022-02-01,2,1
10729059000179,2022-02-01,3,1
10729059000179,2022-02-01,4,1
10729059000179,2022-02-01,5,1
10729059000179,2022-02-01,6,1
10742035000150,2019-03-01,1,1
10742035000150,2019-03-01,2,1
10742035000150,2019-03-01,3,1
10742035000150,2019-03-01,4,1
10742035000150,2019-03-01,5,1
10742035000150,2019-03-01,6,1
10742035000150,2019-03-01,7,1
10742035000150,2019-03-01,8,1
10742035000150,2019-03-01,9,1
10742035000150,2019-03-01,10,1
10742035000150,2019-03-01,11,1
10742035000150,2019-03-01,12,1
10742035000150,2019-03-01,13,1
10742035000150,2019-03-01,14,1
10742035000150,2019-03-01,15,1
10742035000150,2019-03-01,16,1
10742035000150,2019-03-01,17,1
10750855000193,2021-07-01,1,1
10750855000193,2021-07-01,2,1
10750855000193,2021-07-01,3,1
10750855000193,2021-07-01,4,1
10750855000193,2021-07-01,5,1
10750855000193,2021-07-01,6,1
10750855000193,2021-07-01,7,1
10756481000113,2019-03-01,1,1
10756481000113,2019-03-01,2,1
10756481000113,2019-03-01,3,1
10756481000113,2019-03-01,4,1
10756481000113,2019-03-01,5,1
10766733000195,2021-08-01,1,1
10766733000195,2021-08-01,2,1
10766733000195,2021-08-01,3,1
10766733000195,2021-08-01,4,1
10766733000195,2021-08-01,5,1
10766733000195,2021-08-01,6,1
10766733000195,2021-08-01,7,1
10766733000195,2021-08-01,8,1
10766733000195,2021-08-01,9,1
10766733000195,2021-08-01,10,1
10766733000195,2021-08-01,11,1
10766733000195,2021-08-01,12,1
10766733000195,2021-08-01,13,1
10766733000195,2021-08-01,14,1
10766733000195,2021-08-01,15,1
10767571000100,2022-02-01,1,1
10767571000100,2022-02-01,2,1
10767571000100,2022-02-01,3,1
10767571000100,2022-02-01,4,1
10767571000100,2022-02-01,5,1
10767571000100,2022-02-01,6,1
10767571000100,2022-02-01,7,1
10767571000100,2022-02-01,8,1
10767571000100,2022-02-01,9,1
10797787000118,2020-12-01,1,1
10797787000118,2020-12-01,2,1
10797787000118,2020-12-01,3,1
10797787000118,2020-12-01,4,1
10797787000118,2020-12-01,5,1
10797787000118,2020-12-01,6,1
10797787000118,2020-12-01,7,1
10797787000118,2020-12-01,8,1
10797787000118,2020-12-01,9,1
10797787000118,2020-12-01,10,1
10797787000118,2020-12-01,11,1
10797787000118,2020-12-01,12,1
10797787000118,2020-12-01,13,1
10797787000118,2020-12-01,14,1
10797787000118,2020-12-01,15,1
10797787000118,2020-12-01,16,1
10812693000170,2021-04-01,1,1
10812693000170,2021-04-01,2,1
10812693000170,2021-04-01,3,1
10812693000170,2021-04-01,4,1
10812693000170,2021-04-01,5,1
10812693000170,2021-04-01,6,1
10812693000170,2021-04-01,7,1
10812693000170,2021-04-01,8,1
10812693000170,2021-04-01,9,1
10812693000170,2021-04-01,10,1
10812693000170,2021-04-01,11,1
10812693000170,2021-04-01,12,1
10829959000198,2020-06-01,1,1
10829959000198,2020-06-01,2,1
10829959000198,2020-06-01,3,1
10829959000198,2020-06-01,4,1
10829959000198,2020-06-01,5,1
10829959000198,2020-06-01,6,1
10829959000198,2020-06-01,7,1
10829959000198,2020-06-01,8,1
10829959000198,2020-06-01,9,1
10829959000198,2020-06-01,10,1
10829959000198,2020-06-01,11,1
10829959000198,2020-06-01,12,1
10829959000198,2020-06-01,13,1
10829959000198,2020-06-01,14,1
10829959000198,2020-06-01,15,1
10831068000176,2022-03-01,1,1
10831068000176,2022-03-01,2,1
10831068000176,2022-03-01,3,1
10831068000176,2022-03-01,4,1
10858890000120,2021-10-01,1,1
10858890000120,2021-10-01,2,1
10858890000120,2021-10-01,3,1
10858890000120,2021-10-01,4,1
10858890000120,2021-10-01,5,1
10858890000120,2021-10-01,6,1
10858890000120,2021-10-01,7,1
10858890000120,2021-10-01,8,1
10858890000120,2021-10-01,9,1
10858890000120,2021-10-01,10,1
10858890000120,2021-10-01,11,1
10871039000138,2021-10-01,1,1
10871039000138,2021-10-01,2,1
10871039000138,2021-10-01,3,1
10871039000138,2021-10-01,4,1
10871039000138,2021-10-01,5,1
10871039000138,2021-10-01,6,1
10871039000138,2021-10-01,7,1
10871039000138,2021-10-01,8,1
10871039000138,2021-10-01,9,1
10871039000138,2021-10-01,10,1
10871039000138,2021-10-01,11,1
10871039000138,2021-10-01,12,1
10871039000138,2021-10-01,13,1
10876445000193,2021-04-01,1,1
10876445000193,2021-04-01,2,1
10876445000193,2021-04-01,3,1
10876445000193,2021-04-01,4,1
10882812000161,2021-07-01,1,1
10882812000161,2021-07-01,2,1
10882812000161,2021-07-01,3,1
10882812000161,2021-07-01,4,1
10882812000161,2021-07-01,5,1
10882812000161,2021-07-01,6,1
10882812000161,2021-07-01,7,1
10882812000161,2021-07-01,8,1
10892589000133,2019-09-01,1,1
10917643000158,2022-07-01,1,1
10917643000158,2022-07-01,2,1
10917643000158,2022-07-01,3,1
10917643000158,2022-07-01,4,1
10961528000180,2022-07-01,1,1
10961528000180,2022-07-01,2,1
10961528000180,2022-07-01,3,1
10961528000180,2022-07-01,4,1
10973560000186,2021-06-01,1,1
10973560000186,2021-06-01,2,1
10973560000186,2021-06-01,3,1
10973560000186,2021-06-01,4,1
10973560000186,2021-06-01,5,1
10973560000186,2021-06-01,6,1
10973560000186,2021-06-01,7,1
10973560000186,2021-06-01,8,1
10973560000186,2021-06-01,9,1
10973560000186,2021-06-01,10,1
10973560000186,2021-06-01,11,1
10973560000186,2021-06-01,12,1
10973560000186,2021-06-01,13,1
10973560000186,2021-06-01,14,1
10973560000186,2021-06-01,15,1
10973560000186,2021-06-01,16,1
10973560000186,2021-06-01,17,1
10979780000117,2021-09-01,1,1
10979780000117,2021-09-01,2,1
10980520000161,2019-10-01,1,1
10980520000161,2019-10-01,2,1
10980520000161,2019-10-01,3,1
10980520000161,2019-10-01,4,1
10980520000161,2019-10-01,5,1
10980520000161,2019-10-01,6,1
10980520000161,2019-10-01,7,1
10980520000161,2019-10-01,8,1
10980520000161,2019-10-01,9,1
10980520000161,2019-10-01,10,1
10980520000161,2019-10-01,11,1
10980520000161,2019-10-01,12,1
10980520000161,2019-10-01,13,1
10980520000161,2019-10-01,14,1
10980520000161,2019-10-01,15,1
10980520000161,2019-10-01,16,1
10980520000161,2019-10-01,17,1
10980520000161,2019-10-01,18,1
10980520000161,2019-10-01,19,1
10980520000161,2019-10-01,20,1
10980520000161,2019-10-01,21,1
10980520000161,2019-10-01,22,1
10980520000161,2019-10-01,23,1
10980520000161,2019-10-01,24,1
11004614000168,2021-01-01,1,1
11004614000168,2021-01-01,2,1
11004614000168,2021-01-01,3,1
11004614000168,2021-01-01,4,1
11004614000168,2021-01-01,5,1
11004614000168,2021-01-01,6,1
11011091000187,2021-12-01,1,1
11011091000187,2021-12-01,2,1
11011091000187,2021-12-01,3,1
11011091000187,2021-12-01,4,1
11011091000187,2021-12-01,5,1
11011091000187,2021-12-01,6,1
11011091000187,2021-12-01,7,1
11011091000187,2021-12-01,8,1
11011091000187,2021-12-01,9,1
11011091000187,2021-12-01,10,1
11011091000187,2021-12-01,11,1
11011865000170,2019-04-01,1,1
11011865000170,2019-04-01,2,1
11011865000170,2019-04-01,3,1
11011865000170,2019-04-01,4,1
11011865000170,2019-04-01,5,1
11027350000168,2021-07-01,1,1
11027350000168,2021-07-01,2,1
11027350000168,2021-07-01,3,1
11027350000168,2021-07-01,4,1
11027350000168,2021-07-01,5,1
11031130000108,2021-06-01,1,1
11031130000108,2021-06-01,2,1
11031130000108,2021-06-01,3,1
11031130000108,2021-06-01,4,1
11031130000108,2021-06-01,5,1
11031130000108,2021-06-01,6,1
11031130000108,2021-06-01,7,1
11031351000186,2021-07-01,1,1
11031351000186,2021-07-01,2,1
11031351000186,2021-07-01,3,1
11031351000186,2021-07-01,4,1
11031351000186,2021-07-01,5,1
11031351000186,2021-07-01,6,1
11031351000186,2021-07-01,7,1
11031351000186,2021-07-01,8,1
11031351000186,2021-07-01,9,1
11031351000186,2021-07-01,10,1
11031351000186,2021-07-01,11,1
11031351000186,2021-07-01,12,1
11031351000186,2021-07-01,13,1
11031351000186,2021-07-01,14,1
11031351000186,2021-07-01,15,1
11031351000186,2021-07-01,16,1
11032571000124,2022-08-01,1,1
11032571000124,2022-08-01,2,1
11032571000124,2022-08-01,3,1
11056765000160,2020-08-01,1,1
11056765000160,2020-08-01,2,1
11056765000160,2020-08-01,3,1
11056765000160,2020-08-01,4,1
11056765000160,2020-08-01,5,1
11056765000160,2020-08-01,6,1
11056765000160,2020-08-01,7,1
11056765000160,2020-08-01,8,1
11056765000160,2020-08-01,9,1
11061153000165,2021-04-01,1,1
11061153000165,2021-04-01,2,1
11061153000165,2021-04-01,3,1
11061153000165,2021-04-01,4,1
11061153000165,2021-04-01,5,1
11061153000165,2021-04-01,6,1
11061153000165,2021-04-01,7,1
11061153000165,2021-04-01,8,1
11061153000165,2021-04-01,9,1
11061153000165,2021-04-01,10,1
11061153000165,2021-04-01,11,1
11061153000165,2021-04-01,12,1
11061153000165,2021-04-01,13,1
11061153000165,2021-04-01,14,1
11061153000165,2021-04-01,15,1
11061153000165,2021-04-01,16,1
11064033000111,2021-04-01,1,1
11089061000193,2020-05-01,1,1
11089061000193,2020-05-01,2,1
11089061000193,2020-05-01,3,1
11089061000193,2020-05-01,4,1
11089061000193,2020-05-01,5,1
11089061000193,2020-05-01,6,1
11113501000109,2022-07-01,1,1
11113501000109,2022-07-01,2,1
11113501000109,2022-07-01,3,1
11113501000109,2022-07-01,4,1
11123412000135,2021-05-01,1,1
11123412000135,2021-05-01,2,1
11123412000135,2021-05-01,3,1
11123412000135,2021-05-01,4,1
11123412000135,2021-05-01,5,1
11123412000135,2021-05-01,6,1
11123412000135,2021-05-01,7,1
11123412000135,2021-05-01,8,1
11123412000135,2021-05-01,9,1
11123412000135,2021-05-01,10,1
11123412000135,2021-05-01,11,1
11129166000129,2022-07-01,1,1
11129166000129,2022-07-01,2,1
11129166000129,2022-07-01,3,1
11129166000129,2022-07-01,4,1
11140448000127,2022-04-01,1,1
11140448000127,2022-04-01,2,1
11140448000127,2022-04-01,3,1
11140448000127,2022-04-01,4,1
11167539000156,2019-06-01,1,1
11167539000156,2019-06-01,2,1
11167539000156,2019-06-01,3,1
11167539000156,2019-06-01,4,1
11167539000156,2019-06-01,5,1
11167539000156,2019-06-01,6,1
11167539000156,2019-06-01,7,1
11167539000156,2019-06-01,8,1
11167539000156,2019-06-01,9,1
11172157000110,2022-08-01,1,1
11172157000110,2022-08-01,2,1
11172157000110,2022-08-01,3,1
11194932000139,2021-03-01,1,1
11194932000139,2021-03-01,2,1
11194932000139,2021-03-01,3,1
11194932000139,2021-03-01,4,1
11197570000130,2022-04-01,1,1
11197570000130,2022-04-01,2,1
11197570000130,2022-04-01,3,1
11197570000130,2022-04-01,4,1
11197570000130,2022-04-01,5,1
11197570000130,2022-04-01,6,1
11197570000130,2022-04-01,7,1
11197705000167,2020-07-01,1,1
11197705000167,2020-07-01,2,1
11197705000167,2020-07-01,3,1
11197705000167,2020-07-01,4,1
11197705000167,2020-07-01,5,1
11197705000167,2020-07-01,6,1
11197705000167,2020-07-01,7,1
11197705000167,2020-07-01,8,1
11197705000167,2020-07-01,9,1
11197705000167,2020-07-01,10,1
11197705000167,2020-07-01,11,1
11197705000167,2020-07-01,12,1
11197705000167,2020-07-01,13,1
11197705000167,2020-07-01,14,1
11197705000167,2020-07-01,15,1
11197705000167,2020-07-01,16,1
11197705000167,2020-07-01,17,1
11197705000167,2020-07-01,18,1
11197705000167,2020-07-01,19,1
11197705000167,2020-07-01,20,1
11197705000167,2020-07-01,21,1
11197705000167,2020-07-01,22,1
11197705000167,2020-07-01,23,1
11197705000167,2020-07-01,24,1
11197705000167,2020-07-01,25,1
11197705000167,2020-07-01,26,1
11197705000167,2020-07-01,27,1
11197705000167,2020-07-01,28,1
11202349000122,2019-02-01,1,1
11202349000122,2019-02-01,2,1
11208241000147,2022-09-01,1,1
11208241000147,2022-09-01,2,1
11226117000104,2017-11-01,1,1
11226117000104,2017-11-01,2,1
11226117000104,2017-11-01,3,1
11226117000104,2017-11-01,4,1
11226117000104,2017-11-01,5,1
11226117000104,2017-11-01,6,1
11226117000104,2017-11-01,7,1
11226117000104,2017-11-01,8,1
11226117000104,2017-11-01,9,1
11226117000104,2017-11-01,10,1
11226117000104,2017-11-01,11,1
11226117000104,2017-11-01,12,1
11226117000104,2017-11-01,13,1
11229451000111,2021-04-01,1,1
11229451000111,2021-04-01,2,1
11229451000111,2021-04-01,3,1
11229451000111,2021-04-01,4,1
11233754000108,2021-12-01,1,1
11233754000108,2021-12-01,2,1
11233754000108,2021-12-01,3,1
11233754000108,2021-12-01,4,1
11233754000108,2021-12-01,5,1
11233754000108,2021-12-01,6,1
11233754000108,2021-12-01,7,1
11233754000108,2021-12-01,8,1
11233754000108,2021-12-01,9,1
11233754000108,2021-12-01,10,1
11233754000108,2021-12-01,11,1
11267461000141,2022-07-01,1,1
11267461000141,2022-07-01,2,1
11267461000141,2022-07-01,3,1
11267461000141,2022-07-01,4,1
11272329000128,2020-09-01,1,1
